category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
HPO	HP:0025032	26	1763	9606	9606.ENSP00000216117,9606.ENSP00000219548,9606.ENSP00000222381,9606.ENSP00000228606,9606.ENSP00000265709,9606.ENSP00000284981,9606.ENSP00000299697,9606.ENSP00000322020,9606.ENSP00000337354,9606.ENSP00000340278,9606.ENSP00000349016,9606.ENSP00000354573,9606.ENSP00000356468,9606.ENSP00000356771,9606.ENSP00000356972,9606.ENSP00000360645,9606.ENSP00000371067,9606.ENSP00000377192,9606.ENSP00000392423,9606.ENSP00000424846,9606.ENSP00000438804,9606.ENSP00000481570,9606.ENSP00000490614,9606.ENSP00000497574,9606.ENSP00000497910,9606.ENSP00000498358	HMOX1,STUB1,PON1,CYP27B1,ANK1,APP,TK2,SLC25A22,LIPA,PARK7,PEX14,MACF1,IVNS1ABP,F5,NDUFS2,MAN1B1,JAK2,G6PD,RELN,SH3BP2,HNF1A,TNFAIP3,DCX,GCLC,B2M,FECH	3.93e-06	0.002	Abnormality of digestive system physiology
HPO	HP:0001438	15	652	9606	9606.ENSP00000216117,9606.ENSP00000252486,9606.ENSP00000265709,9606.ENSP00000285379,9606.ENSP00000299697,9606.ENSP00000302530,9606.ENSP00000337354,9606.ENSP00000341815,9606.ENSP00000349016,9606.ENSP00000356972,9606.ENSP00000362924,9606.ENSP00000371067,9606.ENSP00000377192,9606.ENSP00000438804,9606.ENSP00000497574	HMOX1,APOE,ANK1,CA2,TK2,BUB1,LIPA,SOX18,PEX14,NDUFS2,GSN,JAK2,G6PD,HNF1A,GCLC	4.21e-06	0.0021	Abnormal abdomen morphology
HPO	HP:0000271	33	2641	9606	9606.ENSP00000216117,9606.ENSP00000219070,9606.ENSP00000219548,9606.ENSP00000222381,9606.ENSP00000228606,9606.ENSP00000252486,9606.ENSP00000262160,9606.ENSP00000273784,9606.ENSP00000285379,9606.ENSP00000299697,9606.ENSP00000302530,9606.ENSP00000322020,9606.ENSP00000337354,9606.ENSP00000340278,9606.ENSP00000341815,9606.ENSP00000349016,9606.ENSP00000354573,9606.ENSP00000356468,9606.ENSP00000356771,9606.ENSP00000356946,9606.ENSP00000360645,9606.ENSP00000362924,9606.ENSP00000371067,9606.ENSP00000376637,9606.ENSP00000392423,9606.ENSP00000414303,9606.ENSP00000417185,9606.ENSP00000424846,9606.ENSP00000463653,9606.ENSP00000481570,9606.ENSP00000492024,9606.ENSP00000497574,9606.ENSP00000497910	HMOX1,MMP2,STUB1,PON1,CYP27B1,APOE,SMAD2,AHSG,CA2,TK2,BUB1,SLC25A22,LIPA,PARK7,SOX18,PEX14,MACF1,IVNS1ABP,F5,FCGR3A,MAN1B1,GSN,JAK2,IGF1,RELN,BDNF,VWA1,SH3BP2,RBFOX3,TNFAIP3,PAX6,GCLC,B2M	5.07e-06	0.0023	Abnormality of the face
HPO	HP:0030680	25	1680	9606	9606.ENSP00000216117,9606.ENSP00000219070,9606.ENSP00000252486,9606.ENSP00000262160,9606.ENSP00000265709,9606.ENSP00000284981,9606.ENSP00000291295,9606.ENSP00000299697,9606.ENSP00000302530,9606.ENSP00000322020,9606.ENSP00000337354,9606.ENSP00000341815,9606.ENSP00000346839,9606.ENSP00000348215,9606.ENSP00000349016,9606.ENSP00000356771,9606.ENSP00000356972,9606.ENSP00000362924,9606.ENSP00000371067,9606.ENSP00000381448,9606.ENSP00000392423,9606.ENSP00000478255,9606.ENSP00000490614,9606.ENSP00000497574,9606.ENSP00000497910	HMOX1,MMP2,APOE,SMAD2,ANK1,APP,CALM3,TK2,BUB1,SLC25A22,LIPA,SOX18,FN1,SH3PXD2A,PEX14,F5,NDUFS2,GSN,JAK2,CST3,RELN,ABCB1,DCX,GCLC,B2M	5.4e-06	0.0024	Abnormality of cardiovascular system morphology
HPO	HP:0001488	5	48	9606	9606.ENSP00000299697,9606.ENSP00000356972,9606.ENSP00000362924,9606.ENSP00000376637,9606.ENSP00000492024	TK2,NDUFS2,GSN,IGF1,PAX6	1.12e-05	0.0047	Bilateral ptosis
HPO	HP:0002817	22	1426	9606	9606.ENSP00000216117,9606.ENSP00000219070,9606.ENSP00000219548,9606.ENSP00000228606,9606.ENSP00000252486,9606.ENSP00000262160,9606.ENSP00000273784,9606.ENSP00000299697,9606.ENSP00000302530,9606.ENSP00000322020,9606.ENSP00000341815,9606.ENSP00000346839,9606.ENSP00000349016,9606.ENSP00000356468,9606.ENSP00000360645,9606.ENSP00000361405,9606.ENSP00000376637,9606.ENSP00000392423,9606.ENSP00000417185,9606.ENSP00000418525,9606.ENSP00000497574,9606.ENSP00000497910	HMOX1,MMP2,STUB1,CYP27B1,APOE,SMAD2,AHSG,TK2,BUB1,SLC25A22,SOX18,FN1,PEX14,IVNS1ABP,MAN1B1,MMP9,IGF1,RELN,VWA1,MME,GCLC,B2M	1.28e-05	0.0048	Abnormality of the upper limb
HPO	HP:0010935	19	1101	9606	9606.ENSP00000216117,9606.ENSP00000228606,9606.ENSP00000245907,9606.ENSP00000252486,9606.ENSP00000285379,9606.ENSP00000299697,9606.ENSP00000302530,9606.ENSP00000322020,9606.ENSP00000341815,9606.ENSP00000346839,9606.ENSP00000349016,9606.ENSP00000356771,9606.ENSP00000356972,9606.ENSP00000362924,9606.ENSP00000414303,9606.ENSP00000418525,9606.ENSP00000438804,9606.ENSP00000492024,9606.ENSP00000497910	HMOX1,CYP27B1,C3,APOE,CA2,TK2,BUB1,SLC25A22,SOX18,FN1,PEX14,F5,NDUFS2,GSN,BDNF,MME,HNF1A,PAX6,B2M	1.21e-05	0.0048	Abnormality of the upper urinary tract
HPO	HP:0012531	13	539	9606	9606.ENSP00000219070,9606.ENSP00000222381,9606.ENSP00000228606,9606.ENSP00000262160,9606.ENSP00000265709,9606.ENSP00000285379,9606.ENSP00000299697,9606.ENSP00000337354,9606.ENSP00000371067,9606.ENSP00000377192,9606.ENSP00000417185,9606.ENSP00000418525,9606.ENSP00000497910	MMP2,PON1,CYP27B1,SMAD2,ANK1,CA2,TK2,LIPA,JAK2,G6PD,VWA1,MME,B2M	1.19e-05	0.0048	Pain
HPO	HP:0025142	17	906	9606	9606.ENSP00000219070,9606.ENSP00000222381,9606.ENSP00000228606,9606.ENSP00000262160,9606.ENSP00000265709,9606.ENSP00000285379,9606.ENSP00000291295,9606.ENSP00000299697,9606.ENSP00000320509,9606.ENSP00000337354,9606.ENSP00000356468,9606.ENSP00000371067,9606.ENSP00000377192,9606.ENSP00000417185,9606.ENSP00000418525,9606.ENSP00000461947,9606.ENSP00000497910	MMP2,PON1,CYP27B1,SMAD2,ANK1,CA2,CALM3,TK2,BANK1,LIPA,IVNS1ABP,JAK2,G6PD,VWA1,MME,CD226,B2M	1.29e-05	0.0048	Constitutional symptom
HPO	HP:0100659	11	381	9606	9606.ENSP00000252486,9606.ENSP00000262160,9606.ENSP00000284981,9606.ENSP00000337354,9606.ENSP00000346839,9606.ENSP00000348215,9606.ENSP00000356771,9606.ENSP00000371067,9606.ENSP00000381448,9606.ENSP00000478255,9606.ENSP00000490614	APOE,SMAD2,APP,LIPA,FN1,SH3PXD2A,F5,JAK2,CST3,ABCB1,DCX	1.17e-05	0.0048	Abnormal cerebral vascular morphology
HPO	HP:0001574	29	2266	9606	9606.ENSP00000219070,9606.ENSP00000219548,9606.ENSP00000228606,9606.ENSP00000252486,9606.ENSP00000262160,9606.ENSP00000263341,9606.ENSP00000265709,9606.ENSP00000273784,9606.ENSP00000302530,9606.ENSP00000322020,9606.ENSP00000337354,9606.ENSP00000339398,9606.ENSP00000341815,9606.ENSP00000349016,9606.ENSP00000356468,9606.ENSP00000356771,9606.ENSP00000356972,9606.ENSP00000360645,9606.ENSP00000362924,9606.ENSP00000371067,9606.ENSP00000376637,9606.ENSP00000377192,9606.ENSP00000427424,9606.ENSP00000438804,9606.ENSP00000481570,9606.ENSP00000492024,9606.ENSP00000497574,9606.ENSP00000497910,9606.ENSP00000498358	MMP2,STUB1,CYP27B1,APOE,SMAD2,IL1B,ANK1,AHSG,BUB1,SLC25A22,LIPA,HLA-DQA1,SOX18,PEX14,IVNS1ABP,F5,NDUFS2,MAN1B1,GSN,JAK2,IGF1,G6PD,TNFAIP8,HNF1A,TNFAIP3,PAX6,GCLC,B2M,FECH	1.48e-05	0.0052	Abnormality of the integument
HPO	HP:0012575	8	190	9606	9606.ENSP00000245907,9606.ENSP00000252486,9606.ENSP00000285379,9606.ENSP00000299697,9606.ENSP00000341815,9606.ENSP00000346839,9606.ENSP00000356972,9606.ENSP00000418525	C3,APOE,CA2,TK2,SOX18,FN1,NDUFS2,MME	1.48e-05	0.0052	Abnormal nephron morphology
HPO	HP:0002011	30	2416	9606	9606.ENSP00000219548,9606.ENSP00000222381,9606.ENSP00000252486,9606.ENSP00000262160,9606.ENSP00000273784,9606.ENSP00000284981,9606.ENSP00000285379,9606.ENSP00000299697,9606.ENSP00000302530,9606.ENSP00000322020,9606.ENSP00000337354,9606.ENSP00000346839,9606.ENSP00000348215,9606.ENSP00000349016,9606.ENSP00000354573,9606.ENSP00000356771,9606.ENSP00000356972,9606.ENSP00000360645,9606.ENSP00000371067,9606.ENSP00000376637,9606.ENSP00000381448,9606.ENSP00000384477,9606.ENSP00000392423,9606.ENSP00000414303,9606.ENSP00000418525,9606.ENSP00000478255,9606.ENSP00000490614,9606.ENSP00000492024,9606.ENSP00000497574,9606.ENSP00000497910	STUB1,PON1,APOE,SMAD2,AHSG,APP,CA2,TK2,BUB1,SLC25A22,LIPA,FN1,SH3PXD2A,PEX14,MACF1,F5,NDUFS2,MAN1B1,JAK2,IGF1,CST3,IFRD1,RELN,BDNF,MME,ABCB1,DCX,PAX6,GCLC,B2M	1.8e-05	0.0059	Morphological central nervous system abnormality
HPO	HP:0012639	31	2546	9606	9606.ENSP00000219548,9606.ENSP00000222381,9606.ENSP00000252486,9606.ENSP00000262160,9606.ENSP00000273784,9606.ENSP00000284981,9606.ENSP00000285379,9606.ENSP00000299697,9606.ENSP00000302530,9606.ENSP00000322020,9606.ENSP00000337354,9606.ENSP00000346839,9606.ENSP00000348215,9606.ENSP00000349016,9606.ENSP00000354573,9606.ENSP00000356771,9606.ENSP00000356972,9606.ENSP00000360645,9606.ENSP00000362924,9606.ENSP00000371067,9606.ENSP00000376637,9606.ENSP00000381448,9606.ENSP00000384477,9606.ENSP00000392423,9606.ENSP00000414303,9606.ENSP00000417185,9606.ENSP00000418525,9606.ENSP00000490614,9606.ENSP00000492024,9606.ENSP00000497574,9606.ENSP00000497910	STUB1,PON1,APOE,SMAD2,AHSG,APP,CA2,TK2,BUB1,SLC25A22,LIPA,FN1,SH3PXD2A,PEX14,MACF1,F5,NDUFS2,MAN1B1,GSN,JAK2,IGF1,CST3,IFRD1,RELN,BDNF,VWA1,MME,DCX,PAX6,GCLC,B2M	1.83e-05	0.0059	Abnormal nervous system morphology
HPO	HP:0011034	4	25	9606	9606.ENSP00000284981,9606.ENSP00000362924,9606.ENSP00000381448,9606.ENSP00000497910	APP,GSN,CST3,B2M	1.92e-05	0.006	Amyloidosis
HPO	HP:0009121	28	2206	9606	9606.ENSP00000216117,9606.ENSP00000219070,9606.ENSP00000219548,9606.ENSP00000228606,9606.ENSP00000252486,9606.ENSP00000262160,9606.ENSP00000273784,9606.ENSP00000285379,9606.ENSP00000299697,9606.ENSP00000302530,9606.ENSP00000322020,9606.ENSP00000341815,9606.ENSP00000346839,9606.ENSP00000349016,9606.ENSP00000354573,9606.ENSP00000356468,9606.ENSP00000356946,9606.ENSP00000356972,9606.ENSP00000360645,9606.ENSP00000376637,9606.ENSP00000392423,9606.ENSP00000414303,9606.ENSP00000417185,9606.ENSP00000418525,9606.ENSP00000424846,9606.ENSP00000490614,9606.ENSP00000497574,9606.ENSP00000497910	HMOX1,MMP2,STUB1,CYP27B1,APOE,SMAD2,AHSG,CA2,TK2,BUB1,SLC25A22,SOX18,FN1,PEX14,MACF1,IVNS1ABP,FCGR3A,NDUFS2,MAN1B1,IGF1,RELN,BDNF,VWA1,MME,SH3BP2,DCX,GCLC,B2M	2.53e-05	0.0077	Abnormal axial skeleton morphology
HPO	HP:0011025	19	1169	9606	9606.ENSP00000219070,9606.ENSP00000252486,9606.ENSP00000262160,9606.ENSP00000284981,9606.ENSP00000291295,9606.ENSP00000299697,9606.ENSP00000302530,9606.ENSP00000337354,9606.ENSP00000346839,9606.ENSP00000348215,9606.ENSP00000349016,9606.ENSP00000356771,9606.ENSP00000356972,9606.ENSP00000362924,9606.ENSP00000371067,9606.ENSP00000381448,9606.ENSP00000385834,9606.ENSP00000438804,9606.ENSP00000497910	MMP2,APOE,SMAD2,APP,CALM3,TK2,BUB1,LIPA,FN1,SH3PXD2A,PEX14,F5,NDUFS2,GSN,JAK2,CST3,TF,HNF1A,B2M	2.74e-05	0.0082	Abnormal cardiovascular system physiology
HPO	HP:0001878	6	101	9606	9606.ENSP00000216117,9606.ENSP00000265709,9606.ENSP00000377192,9606.ENSP00000481570,9606.ENSP00000497574,9606.ENSP00000498358	HMOX1,ANK1,G6PD,TNFAIP3,GCLC,FECH	2.93e-05	0.0084	Hemolytic anemia
HPO	HP:0002012	18	1068	9606	9606.ENSP00000216117,9606.ENSP00000219548,9606.ENSP00000252486,9606.ENSP00000265709,9606.ENSP00000285379,9606.ENSP00000299697,9606.ENSP00000337354,9606.ENSP00000349016,9606.ENSP00000356972,9606.ENSP00000362924,9606.ENSP00000371067,9606.ENSP00000377192,9606.ENSP00000385834,9606.ENSP00000392423,9606.ENSP00000438804,9606.ENSP00000497574,9606.ENSP00000497910,9606.ENSP00000498358	HMOX1,STUB1,APOE,ANK1,CA2,TK2,LIPA,PEX14,NDUFS2,GSN,JAK2,G6PD,TF,RELN,HNF1A,GCLC,B2M,FECH	2.88e-05	0.0084	Abnormality of the abdominal organs
HPO	HP:0000077	18	1077	9606	9606.ENSP00000216117,9606.ENSP00000228606,9606.ENSP00000245907,9606.ENSP00000252486,9606.ENSP00000285379,9606.ENSP00000299697,9606.ENSP00000302530,9606.ENSP00000322020,9606.ENSP00000341815,9606.ENSP00000346839,9606.ENSP00000349016,9606.ENSP00000356771,9606.ENSP00000356972,9606.ENSP00000362924,9606.ENSP00000414303,9606.ENSP00000418525,9606.ENSP00000438804,9606.ENSP00000497910	HMOX1,CYP27B1,C3,APOE,CA2,TK2,BUB1,SLC25A22,SOX18,FN1,PEX14,F5,NDUFS2,GSN,BDNF,MME,HNF1A,B2M	3.21e-05	0.0087	Abnormality of the kidney
HPO	EFO:0003843	10	356	9606	9606.ENSP00000262160,9606.ENSP00000265709,9606.ENSP00000299697,9606.ENSP00000320509,9606.ENSP00000337354,9606.ENSP00000371067,9606.ENSP00000377192,9606.ENSP00000418525,9606.ENSP00000461947,9606.ENSP00000497910	SMAD2,ANK1,TK2,BANK1,LIPA,JAK2,G6PD,MME,CD226,B2M	3.74e-05	0.0099	Pain
HPO	HP:0000083	9	285	9606	9606.ENSP00000245907,9606.ENSP00000252486,9606.ENSP00000299697,9606.ENSP00000341815,9606.ENSP00000346839,9606.ENSP00000362924,9606.ENSP00000414303,9606.ENSP00000418525,9606.ENSP00000497910	C3,APOE,TK2,SOX18,FN1,GSN,BDNF,MME,B2M	3.87e-05	0.0099	Renal insufficiency
HPO	HP:0011121	23	1648	9606	9606.ENSP00000219070,9606.ENSP00000219548,9606.ENSP00000252486,9606.ENSP00000262160,9606.ENSP00000265709,9606.ENSP00000273784,9606.ENSP00000302530,9606.ENSP00000337354,9606.ENSP00000341815,9606.ENSP00000349016,9606.ENSP00000356468,9606.ENSP00000356771,9606.ENSP00000356972,9606.ENSP00000360645,9606.ENSP00000362924,9606.ENSP00000371067,9606.ENSP00000376637,9606.ENSP00000377192,9606.ENSP00000438804,9606.ENSP00000492024,9606.ENSP00000497574,9606.ENSP00000497910,9606.ENSP00000498358	MMP2,STUB1,APOE,SMAD2,ANK1,AHSG,BUB1,LIPA,SOX18,PEX14,IVNS1ABP,F5,NDUFS2,MAN1B1,GSN,JAK2,IGF1,G6PD,HNF1A,PAX6,GCLC,B2M,FECH	3.81e-05	0.0099	Abnormality of skin morphology
HPO	HP:0000079	23	1657	9606	9606.ENSP00000216117,9606.ENSP00000228606,9606.ENSP00000245907,9606.ENSP00000252486,9606.ENSP00000285379,9606.ENSP00000299697,9606.ENSP00000302530,9606.ENSP00000322020,9606.ENSP00000337354,9606.ENSP00000341815,9606.ENSP00000346839,9606.ENSP00000349016,9606.ENSP00000356771,9606.ENSP00000356972,9606.ENSP00000362924,9606.ENSP00000377192,9606.ENSP00000407552,9606.ENSP00000414303,9606.ENSP00000418525,9606.ENSP00000438804,9606.ENSP00000492024,9606.ENSP00000497574,9606.ENSP00000497910	HMOX1,CYP27B1,C3,APOE,CA2,TK2,BUB1,SLC25A22,LIPA,SOX18,FN1,PEX14,F5,NDUFS2,GSN,G6PD,GAS7,BDNF,MME,HNF1A,PAX6,GCLC,B2M	4.14e-05	0.0103	Abnormality of the urinary system
HPO	EFO:0004872	19	1226	9606	9606.ENSP00000225275,9606.ENSP00000228606,9606.ENSP00000252486,9606.ENSP00000263341,9606.ENSP00000310170,9606.ENSP00000311469,9606.ENSP00000320509,9606.ENSP00000337354,9606.ENSP00000349016,9606.ENSP00000354573,9606.ENSP00000356771,9606.ENSP00000371067,9606.ENSP00000379287,9606.ENSP00000385834,9606.ENSP00000392423,9606.ENSP00000407552,9606.ENSP00000414303,9606.ENSP00000427424,9606.ENSP00000438804	MPO,CYP27B1,APOE,IL1B,FOSL1,GSTM1,BANK1,LIPA,PEX14,MACF1,F5,JAK2,YWHAZ,TF,RELN,GAS7,BDNF,TNFAIP8,HNF1A	5.19e-05	0.0127	Inflammatory biomarker measurement
HPO	HP:0011446	28	2301	9606	9606.ENSP00000219070,9606.ENSP00000219548,9606.ENSP00000252486,9606.ENSP00000273784,9606.ENSP00000284981,9606.ENSP00000285379,9606.ENSP00000299697,9606.ENSP00000302530,9606.ENSP00000322020,9606.ENSP00000337354,9606.ENSP00000340278,9606.ENSP00000349016,9606.ENSP00000354573,9606.ENSP00000356972,9606.ENSP00000360645,9606.ENSP00000362924,9606.ENSP00000371067,9606.ENSP00000376637,9606.ENSP00000381448,9606.ENSP00000384477,9606.ENSP00000392423,9606.ENSP00000414303,9606.ENSP00000417185,9606.ENSP00000418525,9606.ENSP00000438804,9606.ENSP00000490614,9606.ENSP00000492024,9606.ENSP00000497574	MMP2,STUB1,APOE,AHSG,APP,CA2,TK2,BUB1,SLC25A22,LIPA,PARK7,PEX14,MACF1,NDUFS2,MAN1B1,GSN,JAK2,IGF1,CST3,IFRD1,RELN,BDNF,VWA1,MME,HNF1A,DCX,PAX6,GCLC	5.36e-05	0.0128	Abnormality of higher mental function
HPO	HP:0001507	27	2182	9606	9606.ENSP00000216117,9606.ENSP00000219070,9606.ENSP00000219548,9606.ENSP00000228606,9606.ENSP00000252486,9606.ENSP00000262160,9606.ENSP00000265709,9606.ENSP00000273784,9606.ENSP00000285379,9606.ENSP00000299697,9606.ENSP00000302530,9606.ENSP00000322020,9606.ENSP00000337354,9606.ENSP00000346839,9606.ENSP00000349016,9606.ENSP00000354573,9606.ENSP00000356972,9606.ENSP00000360645,9606.ENSP00000361405,9606.ENSP00000371067,9606.ENSP00000376637,9606.ENSP00000392423,9606.ENSP00000414303,9606.ENSP00000438804,9606.ENSP00000490614,9606.ENSP00000492024,9606.ENSP00000497574	HMOX1,MMP2,STUB1,CYP27B1,APOE,SMAD2,ANK1,AHSG,CA2,TK2,BUB1,SLC25A22,LIPA,FN1,PEX14,MACF1,NDUFS2,MAN1B1,MMP9,JAK2,IGF1,RELN,BDNF,HNF1A,DCX,PAX6,GCLC	5.7e-05	0.0134	Growth abnormality
HPO	HP:0001877	12	554	9606	9606.ENSP00000216117,9606.ENSP00000265709,9606.ENSP00000285379,9606.ENSP00000337354,9606.ENSP00000356972,9606.ENSP00000371067,9606.ENSP00000377192,9606.ENSP00000385834,9606.ENSP00000438804,9606.ENSP00000481570,9606.ENSP00000497574,9606.ENSP00000498358	HMOX1,ANK1,CA2,LIPA,NDUFS2,JAK2,G6PD,TF,HNF1A,TNFAIP3,GCLC,FECH	7.27e-05	0.0167	Abnormal erythrocyte morphology
HPO	EFO:0004503	44	4592	9606	9606.ENSP00000220478,9606.ENSP00000225275,9606.ENSP00000228606,9606.ENSP00000252486,9606.ENSP00000262160,9606.ENSP00000265709,9606.ENSP00000284981,9606.ENSP00000291295,9606.ENSP00000302530,9606.ENSP00000310170,9606.ENSP00000311469,9606.ENSP00000320509,9606.ENSP00000337354,9606.ENSP00000337838,9606.ENSP00000339398,9606.ENSP00000346839,9606.ENSP00000348215,9606.ENSP00000349016,9606.ENSP00000354573,9606.ENSP00000356037,9606.ENSP00000356468,9606.ENSP00000356771,9606.ENSP00000356946,9606.ENSP00000356972,9606.ENSP00000362924,9606.ENSP00000363641,9606.ENSP00000371067,9606.ENSP00000377192,9606.ENSP00000384477,9606.ENSP00000385834,9606.ENSP00000401303,9606.ENSP00000407552,9606.ENSP00000414303,9606.ENSP00000415769,9606.ENSP00000419425,9606.ENSP00000427424,9606.ENSP00000430656,9606.ENSP00000438804,9606.ENSP00000461947,9606.ENSP00000477538,9606.ENSP00000481570,9606.ENSP00000493664,9606.ENSP00000497574,9606.ENSP00000498358	SCG3,MPO,CYP27B1,APOE,SMAD2,ANK1,APP,CALM3,BUB1,FOSL1,GSTM1,BANK1,LIPA,RTN4,HLA-DQA1,FN1,SH3PXD2A,PEX14,MACF1,C4BPA,IVNS1ABP,F5,FCGR3A,NDUFS2,GSN,TXN,JAK2,G6PD,IFRD1,TF,SHC1,GAS7,BDNF,ITIH3,PPIA,TNFAIP8,CA1,HNF1A,CD226,NAP1L1,TNFAIP3,DOCK10,GCLC,FECH	7.5e-05	0.0169	Hematological measurement
HPO	HP:0000478	32	2876	9606	9606.ENSP00000219070,9606.ENSP00000219548,9606.ENSP00000252486,9606.ENSP00000252804,9606.ENSP00000262160,9606.ENSP00000273784,9606.ENSP00000284981,9606.ENSP00000285379,9606.ENSP00000291554,9606.ENSP00000299697,9606.ENSP00000302530,9606.ENSP00000322020,9606.ENSP00000340278,9606.ENSP00000349016,9606.ENSP00000354573,9606.ENSP00000354772,9606.ENSP00000356468,9606.ENSP00000356972,9606.ENSP00000360645,9606.ENSP00000362924,9606.ENSP00000371067,9606.ENSP00000376637,9606.ENSP00000384477,9606.ENSP00000392423,9606.ENSP00000414303,9606.ENSP00000418525,9606.ENSP00000424846,9606.ENSP00000438804,9606.ENSP00000481570,9606.ENSP00000490614,9606.ENSP00000492024,9606.ENSP00000497910	MMP2,STUB1,APOE,PXDN,SMAD2,AHSG,APP,CA2,CRYAA,TK2,BUB1,SLC25A22,PARK7,PEX14,MACF1,MVB12B,IVNS1ABP,NDUFS2,MAN1B1,GSN,JAK2,IGF1,IFRD1,RELN,BDNF,MME,SH3BP2,HNF1A,TNFAIP3,DCX,PAX6,B2M	7.61e-05	0.0169	Abnormality of the eye
HPO	HP:0012719	15	840	9606	9606.ENSP00000216117,9606.ENSP00000219548,9606.ENSP00000284981,9606.ENSP00000299697,9606.ENSP00000322020,9606.ENSP00000354573,9606.ENSP00000356468,9606.ENSP00000356771,9606.ENSP00000356972,9606.ENSP00000371067,9606.ENSP00000392423,9606.ENSP00000481570,9606.ENSP00000490614,9606.ENSP00000497574,9606.ENSP00000497910	HMOX1,STUB1,APP,TK2,SLC25A22,MACF1,IVNS1ABP,F5,NDUFS2,JAK2,RELN,TNFAIP3,DCX,GCLC,B2M	7.62e-05	0.0169	Functional abnormality of the gastrointestinal tract
HPO	HP:0011024	20	1384	9606	9606.ENSP00000216117,9606.ENSP00000219548,9606.ENSP00000252486,9606.ENSP00000284981,9606.ENSP00000299697,9606.ENSP00000302530,9606.ENSP00000322020,9606.ENSP00000337354,9606.ENSP00000349016,9606.ENSP00000354573,9606.ENSP00000356468,9606.ENSP00000356771,9606.ENSP00000356972,9606.ENSP00000371067,9606.ENSP00000392423,9606.ENSP00000438804,9606.ENSP00000481570,9606.ENSP00000490614,9606.ENSP00000497574,9606.ENSP00000497910	HMOX1,STUB1,APOE,APP,TK2,BUB1,SLC25A22,LIPA,PEX14,MACF1,IVNS1ABP,F5,NDUFS2,JAK2,RELN,HNF1A,TNFAIP3,DCX,GCLC,B2M	8.36e-05	0.0179	Abnormality of the gastrointestinal tract
HPO	HP:0011821	17	1056	9606	9606.ENSP00000216117,9606.ENSP00000219070,9606.ENSP00000252486,9606.ENSP00000262160,9606.ENSP00000285379,9606.ENSP00000302530,9606.ENSP00000341815,9606.ENSP00000349016,9606.ENSP00000356468,9606.ENSP00000356946,9606.ENSP00000360645,9606.ENSP00000376637,9606.ENSP00000392423,9606.ENSP00000414303,9606.ENSP00000424846,9606.ENSP00000497574,9606.ENSP00000497910	HMOX1,MMP2,APOE,SMAD2,CA2,BUB1,SOX18,PEX14,IVNS1ABP,FCGR3A,MAN1B1,IGF1,RELN,BDNF,SH3BP2,GCLC,B2M	8.59e-05	0.0181	Abnormal facial skeleton morphology
HPO	EFO:0003765	12	573	9606	9606.ENSP00000222381,9606.ENSP00000262160,9606.ENSP00000265709,9606.ENSP00000299697,9606.ENSP00000320509,9606.ENSP00000337354,9606.ENSP00000356468,9606.ENSP00000371067,9606.ENSP00000377192,9606.ENSP00000418525,9606.ENSP00000461947,9606.ENSP00000497910	PON1,SMAD2,ANK1,TK2,BANK1,LIPA,IVNS1ABP,JAK2,G6PD,MME,CD226,B2M	9.93e-05	0.0204	Sign or symptom
HPO	HP:0002086	22	1636	9606	9606.ENSP00000216117,9606.ENSP00000222381,9606.ENSP00000252486,9606.ENSP00000262160,9606.ENSP00000299697,9606.ENSP00000302530,9606.ENSP00000322020,9606.ENSP00000337354,9606.ENSP00000341815,9606.ENSP00000349016,9606.ENSP00000356468,9606.ENSP00000356771,9606.ENSP00000356946,9606.ENSP00000356972,9606.ENSP00000362924,9606.ENSP00000371067,9606.ENSP00000392423,9606.ENSP00000424846,9606.ENSP00000490614,9606.ENSP00000492024,9606.ENSP00000497574,9606.ENSP00000497910	HMOX1,PON1,APOE,SMAD2,TK2,BUB1,SLC25A22,LIPA,SOX18,PEX14,IVNS1ABP,F5,FCGR3A,NDUFS2,GSN,JAK2,RELN,SH3BP2,DCX,PAX6,GCLC,B2M	9.98e-05	0.0204	Abnormality of the respiratory system
HPO	HP:0012443	27	2254	9606	9606.ENSP00000219548,9606.ENSP00000252486,9606.ENSP00000262160,9606.ENSP00000273784,9606.ENSP00000284981,9606.ENSP00000285379,9606.ENSP00000299697,9606.ENSP00000302530,9606.ENSP00000322020,9606.ENSP00000337354,9606.ENSP00000346839,9606.ENSP00000348215,9606.ENSP00000349016,9606.ENSP00000354573,9606.ENSP00000356771,9606.ENSP00000356972,9606.ENSP00000360645,9606.ENSP00000371067,9606.ENSP00000376637,9606.ENSP00000381448,9606.ENSP00000384477,9606.ENSP00000392423,9606.ENSP00000414303,9606.ENSP00000418525,9606.ENSP00000478255,9606.ENSP00000490614,9606.ENSP00000492024	STUB1,APOE,SMAD2,AHSG,APP,CA2,TK2,BUB1,SLC25A22,LIPA,FN1,SH3PXD2A,PEX14,MACF1,F5,NDUFS2,MAN1B1,JAK2,IGF1,CST3,IFRD1,RELN,BDNF,MME,ABCB1,DCX,PAX6	9.89e-05	0.0204	Abnormality of brain morphology
