category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
HPO	HP:0011842	87	2573	9606	9606.ENSP00000020945,9606.ENSP00000167586,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000228606,9606.ENSP00000229270,9606.ENSP00000233242,9606.ENSP00000242480,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000252744,9606.ENSP00000259206,9606.ENSP00000259469,9606.ENSP00000261652,9606.ENSP00000261890,9606.ENSP00000262177,9606.ENSP00000262746,9606.ENSP00000263080,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000270142,9606.ENSP00000273784,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000280097,9606.ENSP00000285379,9606.ENSP00000301030,9606.ENSP00000301653,9606.ENSP00000302037,9606.ENSP00000302530,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000304956,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000312987,9606.ENSP00000315190,9606.ENSP00000338413,9606.ENSP00000346839,9606.ENSP00000349860,9606.ENSP00000350928,9606.ENSP00000352798,9606.ENSP00000353401,9606.ENSP00000354468,9606.ENSP00000355893,9606.ENSP00000356030,9606.ENSP00000356224,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000357265,9606.ENSP00000359345,9606.ENSP00000360985,9606.ENSP00000361405,9606.ENSP00000362410,9606.ENSP00000369129,9606.ENSP00000369317,9606.ENSP00000373706,9606.ENSP00000376330,9606.ENSP00000376637,9606.ENSP00000378131,9606.ENSP00000385834,9606.ENSP00000386884,9606.ENSP00000392812,9606.ENSP00000400341,9606.ENSP00000405330,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000419153,9606.ENSP00000433277,9606.ENSP00000444271,9606.ENSP00000454071,9606.ENSP00000470972,9606.ENSP00000477796,9606.ENSP00000481570,9606.ENSP00000481646,9606.ENSP00000482027,9606.ENSP00000484824,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000496699,9606.ENSP00000497069,9606.ENSP00000497574,9606.ENSP00000498441	SNAI2,KRT14,HMOX1,TGFB1,CYP27B1,TPI1,APOB,EGR2,PEX1,SMO,KRT5,APOE,ZSWIM6,IL1RN,RPL35,TNFRSF13B,RAB11A,DNAJB6,PRDX1,ASPA,PIK3C2A,GATA6,SOD1,AHSG,NTRK2,ATM,HNMT,CA2,ANKRD11,KRT16,MFF,BUB1,AGXT,COL3A1,MN1,FOS,F2,HNF4A,ITGA3,UBA1,FN1,GFPT1,GAD1,COL18A1,CUX1,CYB5R3,SLC30A10,CD55,SYNE1,F13B,F5,SEMA4A,RPL5,ARFGEF2,MMP9,MAFB,DSP,KRT6A,DIAPH1,WIPF1,IGF1,CFI,TF,CXCR4,PIK3R5,FOXA2,ESR1,CDKN1C,SERPINA1,ZBTB20,MS4A1,C1R,LDLR,RPS19,GCH1,TNFAIP3,RPS10,NR4A3,MUC1,CIITA,ZEB2,HBB,ALDOA,CHAMP1,IGF1R,GCLC,FGA	5.06e-08	2.92e-05	Abnormal skeletal morphology
HPO	HP:0001903	30	498	9606	9606.ENSP00000167586,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000229270,9606.ENSP00000241052,9606.ENSP00000252242,9606.ENSP00000254066,9606.ENSP00000259469,9606.ENSP00000261652,9606.ENSP00000262746,9606.ENSP00000285379,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000308541,9606.ENSP00000338413,9606.ENSP00000356030,9606.ENSP00000359345,9606.ENSP00000362413,9606.ENSP00000376330,9606.ENSP00000385834,9606.ENSP00000419153,9606.ENSP00000433277,9606.ENSP00000470972,9606.ENSP00000481570,9606.ENSP00000481646,9606.ENSP00000484824,9606.ENSP00000485010,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000497574	KRT14,HMOX1,TGFB1,TPI1,CAT,KRT5,RARA,RPL35,TNFRSF13B,PRDX1,CA2,AGXT,COL3A1,F2,UBA1,CD55,RPL5,PGK1,WIPF1,TF,ZBTB20,MS4A1,RPS19,TNFAIP3,RPS10,MUC1,CIITA,HBB,ALDOA,GCLC	5.84e-08	3.1e-05	Anemia
HPO	HP:0012639	86	2546	9606	9606.ENSP00000020945,9606.ENSP00000167586,9606.ENSP00000221930,9606.ENSP00000222381,9606.ENSP00000229270,9606.ENSP00000233242,9606.ENSP00000242480,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000252744,9606.ENSP00000259469,9606.ENSP00000261652,9606.ENSP00000261890,9606.ENSP00000262177,9606.ENSP00000262662,9606.ENSP00000262746,9606.ENSP00000263080,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000269228,9606.ENSP00000270142,9606.ENSP00000273784,9606.ENSP00000277120,9606.ENSP00000280097,9606.ENSP00000282753,9606.ENSP00000283646,9606.ENSP00000284981,9606.ENSP00000285379,9606.ENSP00000301030,9606.ENSP00000301305,9606.ENSP00000302037,9606.ENSP00000302530,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000304956,9606.ENSP00000308541,9606.ENSP00000315190,9606.ENSP00000338413,9606.ENSP00000346839,9606.ENSP00000349860,9606.ENSP00000350928,9606.ENSP00000352798,9606.ENSP00000353401,9606.ENSP00000354458,9606.ENSP00000354468,9606.ENSP00000355893,9606.ENSP00000356224,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000357265,9606.ENSP00000359345,9606.ENSP00000360281,9606.ENSP00000360985,9606.ENSP00000362410,9606.ENSP00000362924,9606.ENSP00000366525,9606.ENSP00000373706,9606.ENSP00000376330,9606.ENSP00000376637,9606.ENSP00000378131,9606.ENSP00000384477,9606.ENSP00000384849,9606.ENSP00000386884,9606.ENSP00000392812,9606.ENSP00000400341,9606.ENSP00000405330,9606.ENSP00000413720,9606.ENSP00000415941,9606.ENSP00000419153,9606.ENSP00000441214,9606.ENSP00000454071,9606.ENSP00000470972,9606.ENSP00000477796,9606.ENSP00000481646,9606.ENSP00000484824,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000492024,9606.ENSP00000493985,9606.ENSP00000494175,9606.ENSP00000496699,9606.ENSP00000497069,9606.ENSP00000497574,9606.ENSP00000498441	SNAI2,KRT14,TGFB1,PON1,TPI1,APOB,EGR2,PEX1,SMO,KRT5,APOE,ZSWIM6,RPL35,TNFRSF13B,RAB11A,DNAJB6,CDKN2C,PRDX1,ASPA,PIK3C2A,GATA6,NPC1,SOD1,AHSG,NTRK2,HNMT,GRM1,RPIA,APP,CA2,ANKRD11,SLC39A4,MFF,BUB1,AGXT,COL3A1,MN1,F2,ITGA3,UBA1,FN1,GFPT1,GAD1,COL18A1,CUX1,C8A,CYB5R3,SLC30A10,SYNE1,F13B,F5,SEMA4A,RPL5,C8B,ARFGEF2,MAFB,GSN,FTL,DIAPH1,WIPF1,IGF1,CFI,IFRD1,CDKN1A,CXCR4,PIK3R5,FOXA2,ESR1,CDKN1C,C4B,ZBTB20,USP36,LDLR,RPS19,GCH1,RPS10,MUC1,CIITA,ZEB2,PAX6,KNG1,HBB,CHAMP1,IGF1R,GCLC,FGA	6.48e-08	3.29e-05	Abnormal nervous system morphology
HPO	HP:0000271	88	2641	9606	9606.ENSP00000020945,9606.ENSP00000167586,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000222381,9606.ENSP00000228606,9606.ENSP00000233242,9606.ENSP00000241052,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000251102,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000252744,9606.ENSP00000254066,9606.ENSP00000254250,9606.ENSP00000259206,9606.ENSP00000259469,9606.ENSP00000261652,9606.ENSP00000261890,9606.ENSP00000262177,9606.ENSP00000262746,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000270142,9606.ENSP00000273784,9606.ENSP00000275493,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000280097,9606.ENSP00000285379,9606.ENSP00000301030,9606.ENSP00000301305,9606.ENSP00000301653,9606.ENSP00000302530,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000304956,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000315190,9606.ENSP00000338413,9606.ENSP00000344782,9606.ENSP00000349860,9606.ENSP00000350928,9606.ENSP00000351807,9606.ENSP00000352798,9606.ENSP00000353401,9606.ENSP00000354468,9606.ENSP00000355893,9606.ENSP00000356224,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000357265,9606.ENSP00000359345,9606.ENSP00000362410,9606.ENSP00000362924,9606.ENSP00000366525,9606.ENSP00000369129,9606.ENSP00000369317,9606.ENSP00000376330,9606.ENSP00000376637,9606.ENSP00000378131,9606.ENSP00000386884,9606.ENSP00000392812,9606.ENSP00000400341,9606.ENSP00000412237,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000419153,9606.ENSP00000433277,9606.ENSP00000444271,9606.ENSP00000454071,9606.ENSP00000468002,9606.ENSP00000470972,9606.ENSP00000477796,9606.ENSP00000478927,9606.ENSP00000481570,9606.ENSP00000481646,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000492024,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000496699,9606.ENSP00000497069,9606.ENSP00000497574,9606.ENSP00000498441	SNAI2,KRT14,HMOX1,TGFB1,PON1,CYP27B1,APOB,CAT,PEX1,SMO,CNGB1,KRT5,APOE,ZSWIM6,RARA,THAP1,IL1RN,RPL35,TNFRSF13B,RAB11A,DNAJB6,PRDX1,PIK3C2A,GATA6,SOD1,AHSG,EGFR,NTRK2,ATM,HNMT,CA2,ANKRD11,SLC39A4,KRT16,BUB1,AGXT,COL3A1,MN1,FOS,F2,ITGA3,UBA1,GFI1B,GFPT1,GAD1,ELN,COL18A1,CUX1,CYB5R3,SLC30A10,SYNE1,F13B,F5,SEMA4A,RPL5,MAFB,GSN,FTL,DSP,KRT6A,WIPF1,IGF1,CFI,CXCR4,PIK3R5,FOXA2,IL10,CDKN1C,SERPINA1,ZBTB20,MS4A1,C1R,LDLR,KANK2,RPS19,GCH1,YAP1,TNFAIP3,RPS10,CIITA,ZEB2,PAX6,HBB,ALDOA,CHAMP1,IGF1R,GCLC,FGA	7.91e-08	3.86e-05	Abnormality of the face
HPO	HP:0011354	40	821	9606	9606.ENSP00000020945,9606.ENSP00000167586,9606.ENSP00000221930,9606.ENSP00000229270,9606.ENSP00000246662,9606.ENSP00000248633,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000254066,9606.ENSP00000261652,9606.ENSP00000262746,9606.ENSP00000269216,9606.ENSP00000269228,9606.ENSP00000275493,9606.ENSP00000278616,9606.ENSP00000301305,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000310861,9606.ENSP00000312987,9606.ENSP00000315190,9606.ENSP00000344782,9606.ENSP00000351807,9606.ENSP00000354468,9606.ENSP00000355893,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000362924,9606.ENSP00000369129,9606.ENSP00000376330,9606.ENSP00000392812,9606.ENSP00000416066,9606.ENSP00000433277,9606.ENSP00000444271,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000497069,9606.ENSP00000497574	SNAI2,KRT14,TGFB1,TPI1,KRT9,PEX1,KRT5,APOE,RARA,TNFRSF13B,PRDX1,GATA6,NPC1,EGFR,ATM,SLC39A4,AGXT,COL3A1,FOS,F2,KRT2,HNF4A,ITGA3,GFI1B,ELN,CYB5R3,SLC30A10,F13B,F5,GSN,DSP,WIPF1,PIK3R5,SERPINA1,MS4A1,C1R,HBB,ALDOA,IGF1R,GCLC	8.88e-08	4.17e-05	Generalized abnormality of skin
HPO	HP:0032180	45	1010	9606	9606.ENSP00000167586,9606.ENSP00000228606,9606.ENSP00000233242,9606.ENSP00000248633,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000259089,9606.ENSP00000259206,9606.ENSP00000262177,9606.ENSP00000262746,9606.ENSP00000263080,9606.ENSP00000265970,9606.ENSP00000269228,9606.ENSP00000278616,9606.ENSP00000283646,9606.ENSP00000284981,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000312987,9606.ENSP00000315190,9606.ENSP00000338413,9606.ENSP00000346839,9606.ENSP00000349860,9606.ENSP00000355893,9606.ENSP00000356030,9606.ENSP00000356224,9606.ENSP00000357265,9606.ENSP00000360938,9606.ENSP00000362413,9606.ENSP00000366525,9606.ENSP00000369129,9606.ENSP00000376637,9606.ENSP00000385834,9606.ENSP00000392812,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000454071,9606.ENSP00000477796,9606.ENSP00000484824,9606.ENSP00000485010,9606.ENSP00000493985,9606.ENSP00000494175,9606.ENSP00000496166	KRT14,CYP27B1,APOB,PEX1,KRT5,APOE,BLK,IL1RN,DNAJB6,PRDX1,ASPA,PIK3C2A,NPC1,ATM,RPIA,APP,AGXT,COL3A1,FOS,F2,HNF4A,ITGA3,UBA1,FN1,GFPT1,SLC30A10,CD55,SYNE1,SEMA4A,SARDH,PGK1,FTL,DSP,IGF1,TF,PIK3R5,CDKN1C,SERPINA1,LDLR,GCH1,MUC1,CIITA,KNG1,HBB,ALDOA	1.56e-07	6.79e-05	Abnormal circulating metabolite concentration
HPO	HP:0000234	92	2865	9606	9606.ENSP00000020945,9606.ENSP00000167586,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000222381,9606.ENSP00000228606,9606.ENSP00000233242,9606.ENSP00000241052,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000251102,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000252744,9606.ENSP00000254066,9606.ENSP00000254250,9606.ENSP00000259206,9606.ENSP00000259469,9606.ENSP00000261652,9606.ENSP00000261890,9606.ENSP00000262177,9606.ENSP00000262746,9606.ENSP00000263080,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000270142,9606.ENSP00000273784,9606.ENSP00000275493,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000280097,9606.ENSP00000285379,9606.ENSP00000301030,9606.ENSP00000301305,9606.ENSP00000301653,9606.ENSP00000302037,9606.ENSP00000302530,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000304956,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000315190,9606.ENSP00000338413,9606.ENSP00000344782,9606.ENSP00000349860,9606.ENSP00000350928,9606.ENSP00000351807,9606.ENSP00000352798,9606.ENSP00000353401,9606.ENSP00000354468,9606.ENSP00000355893,9606.ENSP00000356224,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000357265,9606.ENSP00000359345,9606.ENSP00000360985,9606.ENSP00000362410,9606.ENSP00000362924,9606.ENSP00000366525,9606.ENSP00000369129,9606.ENSP00000369317,9606.ENSP00000373706,9606.ENSP00000376330,9606.ENSP00000376637,9606.ENSP00000378131,9606.ENSP00000386884,9606.ENSP00000392812,9606.ENSP00000400341,9606.ENSP00000412237,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000419153,9606.ENSP00000433277,9606.ENSP00000444271,9606.ENSP00000454071,9606.ENSP00000468002,9606.ENSP00000470972,9606.ENSP00000477796,9606.ENSP00000478927,9606.ENSP00000481570,9606.ENSP00000481646,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000492024,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000496699,9606.ENSP00000497069,9606.ENSP00000497574,9606.ENSP00000498441	SNAI2,KRT14,HMOX1,TGFB1,PON1,CYP27B1,APOB,CAT,PEX1,SMO,CNGB1,KRT5,APOE,ZSWIM6,RARA,THAP1,IL1RN,RPL35,TNFRSF13B,RAB11A,DNAJB6,PRDX1,ASPA,PIK3C2A,GATA6,SOD1,AHSG,EGFR,NTRK2,ATM,HNMT,CA2,ANKRD11,SLC39A4,KRT16,MFF,BUB1,AGXT,COL3A1,MN1,FOS,F2,ITGA3,UBA1,GFI1B,GFPT1,GAD1,ELN,COL18A1,CUX1,CYB5R3,SLC30A10,SYNE1,F13B,F5,SEMA4A,RPL5,ARFGEF2,MAFB,GSN,FTL,DSP,KRT6A,DIAPH1,WIPF1,IGF1,CFI,CXCR4,PIK3R5,FOXA2,IL10,CDKN1C,SERPINA1,ZBTB20,MS4A1,C1R,LDLR,KANK2,RPS19,GCH1,YAP1,TNFAIP3,RPS10,CIITA,ZEB2,PAX6,HBB,ALDOA,CHAMP1,IGF1R,GCLC,FGA	1.93e-07	7.93e-05	Abnormality of the head
HPO	HP:0000707	106	3471	9606	9606.ENSP00000020945,9606.ENSP00000167586,9606.ENSP00000221930,9606.ENSP00000222381,9606.ENSP00000228606,9606.ENSP00000229270,9606.ENSP00000233242,9606.ENSP00000241052,9606.ENSP00000242480,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000251102,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000252744,9606.ENSP00000254066,9606.ENSP00000254250,9606.ENSP00000259206,9606.ENSP00000259469,9606.ENSP00000261652,9606.ENSP00000261890,9606.ENSP00000262177,9606.ENSP00000262662,9606.ENSP00000262746,9606.ENSP00000263080,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000269228,9606.ENSP00000270142,9606.ENSP00000273784,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000280097,9606.ENSP00000282753,9606.ENSP00000283646,9606.ENSP00000284981,9606.ENSP00000285379,9606.ENSP00000301030,9606.ENSP00000301305,9606.ENSP00000302037,9606.ENSP00000302530,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000304956,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000312987,9606.ENSP00000315190,9606.ENSP00000316338,9606.ENSP00000329797,9606.ENSP00000338413,9606.ENSP00000346839,9606.ENSP00000349860,9606.ENSP00000350928,9606.ENSP00000352798,9606.ENSP00000353401,9606.ENSP00000354458,9606.ENSP00000354468,9606.ENSP00000355893,9606.ENSP00000356224,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000357265,9606.ENSP00000359345,9606.ENSP00000360281,9606.ENSP00000360938,9606.ENSP00000360985,9606.ENSP00000362410,9606.ENSP00000362413,9606.ENSP00000362924,9606.ENSP00000366525,9606.ENSP00000373706,9606.ENSP00000376330,9606.ENSP00000376637,9606.ENSP00000378131,9606.ENSP00000384477,9606.ENSP00000384849,9606.ENSP00000386884,9606.ENSP00000392812,9606.ENSP00000400341,9606.ENSP00000405330,9606.ENSP00000413720,9606.ENSP00000415769,9606.ENSP00000415941,9606.ENSP00000416066,9606.ENSP00000419153,9606.ENSP00000441214,9606.ENSP00000454071,9606.ENSP00000470972,9606.ENSP00000477796,9606.ENSP00000478255,9606.ENSP00000478305,9606.ENSP00000478927,9606.ENSP00000481570,9606.ENSP00000481646,9606.ENSP00000484824,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000492024,9606.ENSP00000493985,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000496699,9606.ENSP00000497069,9606.ENSP00000497574,9606.ENSP00000498441	SNAI2,KRT14,TGFB1,PON1,CYP27B1,TPI1,APOB,CAT,EGR2,PEX1,SMO,CNGB1,KRT5,APOE,ZSWIM6,RARA,THAP1,IL1RN,RPL35,TNFRSF13B,RAB11A,DNAJB6,CDKN2C,PRDX1,ASPA,PIK3C2A,GATA6,NPC1,SOD1,AHSG,NTRK2,ATM,HNMT,GRM1,RPIA,APP,CA2,ANKRD11,SLC39A4,MFF,BUB1,AGXT,COL3A1,MN1,FOS,F2,HNF4A,ITGA3,BAIAP2,CADM1,UBA1,FN1,GFPT1,GAD1,COL18A1,CUX1,C8A,CYB5R3,SLC30A10,SYNE1,F13B,F5,SEMA4A,RPL5,C8B,SARDH,ARFGEF2,MAFB,PGK1,GSN,FTL,DIAPH1,WIPF1,IGF1,CFI,IFRD1,CDKN1A,CXCR4,PIK3R5,FOXA2,ESR1,CDKN1C,ITIH3,C4B,SERPINA1,ZBTB20,USP36,LDLR,RPS19,GCH1,ABCB1,SMOX,YAP1,TNFAIP3,RPS10,MUC1,CIITA,ZEB2,PAX6,KNG1,HBB,ALDOA,CHAMP1,IGF1R,GCLC,FGA	1.88e-07	7.93e-05	Abnormality of the nervous system
HPO	HP:0012211	31	560	9606	9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000245907,9606.ENSP00000252486,9606.ENSP00000254066,9606.ENSP00000259089,9606.ENSP00000262746,9606.ENSP00000285379,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000308541,9606.ENSP00000312987,9606.ENSP00000313967,9606.ENSP00000315190,9606.ENSP00000346839,9606.ENSP00000356771,9606.ENSP00000362410,9606.ENSP00000362413,9606.ENSP00000362924,9606.ENSP00000363770,9606.ENSP00000376330,9606.ENSP00000378131,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000444271,9606.ENSP00000468002,9606.ENSP00000478927,9606.ENSP00000484824,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000498441	HMOX1,TGFB1,C3,APOE,RARA,BLK,PRDX1,CA2,AGXT,COL3A1,F2,HNF4A,C1QB,ITGA3,FN1,F5,MAFB,PGK1,GSN,C1QC,WIPF1,CFI,CDKN1C,SERPINA1,C1R,KANK2,YAP1,MUC1,HBB,ALDOA,FGA	2.07e-07	8.14e-05	Abnormal renal physiology
HPO	HP:0010978	54	1347	9606	9606.ENSP00000167586,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000229270,9606.ENSP00000241052,9606.ENSP00000245907,9606.ENSP00000246662,9606.ENSP00000249373,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000254066,9606.ENSP00000259206,9606.ENSP00000261652,9606.ENSP00000262746,9606.ENSP00000263341,9606.ENSP00000269216,9606.ENSP00000270879,9606.ENSP00000275493,9606.ENSP00000278616,9606.ENSP00000301305,9606.ENSP00000302530,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000313967,9606.ENSP00000315190,9606.ENSP00000322061,9606.ENSP00000338413,9606.ENSP00000354458,9606.ENSP00000356030,9606.ENSP00000356382,9606.ENSP00000360281,9606.ENSP00000362924,9606.ENSP00000363770,9606.ENSP00000369129,9606.ENSP00000373706,9606.ENSP00000376330,9606.ENSP00000378131,9606.ENSP00000385834,9606.ENSP00000386884,9606.ENSP00000392812,9606.ENSP00000405330,9606.ENSP00000413720,9606.ENSP00000415941,9606.ENSP00000416066,9606.ENSP00000433277,9606.ENSP00000444271,9606.ENSP00000481570,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000492024,9606.ENSP00000494175,9606.ENSP00000496699,9606.ENSP00000497574,9606.ENSP00000498441	KRT14,HMOX1,TGFB1,TPI1,CAT,C3,KRT9,SMO,KRT5,APOE,RARA,IL1RN,TNFRSF13B,PRDX1,IL1B,GATA6,FCN3,EGFR,ATM,SLC39A4,BUB1,AGXT,COL3A1,C1QB,ITGA3,C7,UBA1,C8A,CD55,F13B,C8B,GSN,C1QC,DSP,DIAPH1,WIPF1,CFI,TF,CXCR4,PIK3R5,ESR1,CDKN1C,C4B,SERPINA1,MS4A1,C1R,TNFAIP3,CIITA,ZEB2,PAX6,HBB,CHAMP1,GCLC,FGA	2.17e-07	8.27e-05	Abnormality of immune system physiology
HPO	HP:0010935	47	1101	9606	9606.ENSP00000020945,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000228606,9606.ENSP00000233242,9606.ENSP00000245907,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000252486,9606.ENSP00000254066,9606.ENSP00000259089,9606.ENSP00000259469,9606.ENSP00000262746,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000285379,9606.ENSP00000302530,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000308541,9606.ENSP00000312987,9606.ENSP00000313967,9606.ENSP00000315190,9606.ENSP00000346839,9606.ENSP00000352798,9606.ENSP00000356771,9606.ENSP00000359345,9606.ENSP00000362410,9606.ENSP00000362413,9606.ENSP00000362924,9606.ENSP00000363770,9606.ENSP00000376330,9606.ENSP00000378131,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000444271,9606.ENSP00000454071,9606.ENSP00000468002,9606.ENSP00000470972,9606.ENSP00000478927,9606.ENSP00000481646,9606.ENSP00000484824,9606.ENSP00000487174,9606.ENSP00000492024,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000498441	SNAI2,HMOX1,TGFB1,CYP27B1,APOB,C3,PEX1,SMO,APOE,RARA,BLK,RPL35,PRDX1,PIK3C2A,GATA6,CA2,BUB1,AGXT,COL3A1,F2,HNF4A,C1QB,ITGA3,FN1,COL18A1,F5,RPL5,MAFB,PGK1,GSN,C1QC,WIPF1,CFI,CDKN1C,SERPINA1,C1R,LDLR,KANK2,RPS19,YAP1,RPS10,MUC1,ZEB2,PAX6,HBB,ALDOA,FGA	2.66e-07	9.54e-05	Abnormality of the upper urinary tract
HPO	EFO:0003765	31	573	9606	9606.ENSP00000167586,9606.ENSP00000221930,9606.ENSP00000222381,9606.ENSP00000249373,9606.ENSP00000252242,9606.ENSP00000254066,9606.ENSP00000269216,9606.ENSP00000270142,9606.ENSP00000278616,9606.ENSP00000282753,9606.ENSP00000301653,9606.ENSP00000304408,9606.ENSP00000308541,9606.ENSP00000312987,9606.ENSP00000338413,9606.ENSP00000356030,9606.ENSP00000356224,9606.ENSP00000357265,9606.ENSP00000366525,9606.ENSP00000369317,9606.ENSP00000376330,9606.ENSP00000383274,9606.ENSP00000400341,9606.ENSP00000405330,9606.ENSP00000408695,9606.ENSP00000416066,9606.ENSP00000419153,9606.ENSP00000461947,9606.ENSP00000477796,9606.ENSP00000478305,9606.ENSP00000494175	KRT14,TGFB1,PON1,SMO,KRT5,RARA,GATA6,SOD1,ATM,GRM1,KRT16,COL3A1,F2,HNF4A,UBA1,CD55,SYNE1,SEMA4A,FTL,KRT6A,WIPF1,EIF4G3,FOXA2,ESR1,PRKCA,SERPINA1,ZBTB20,CD226,GCH1,SMOX,HBB	3.32e-07	0.00012	Sign or symptom
